2023-03-07 00:31:16.415 [http-nio-5000-exec-3] "GET /recruit/notify/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify/all] from: 127.0.0.1 costs: 199ms
2023-03-07 00:31:18.299 [http-nio-5000-exec-5] "GET /recruit/notify/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify/all] from: 127.0.0.1 costs: 19ms
2023-03-07 00:31:18.486 [http-nio-5000-exec-8] "GET /recruit/notify/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify/all] from: 127.0.0.1 costs: 10ms
2023-03-07 00:31:21.838 [http-nio-5000-exec-1] "OPTIONS /recruit/log/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/log/users] from: 127.0.0.1 costs: 0ms
2023-03-07 00:31:22.236 [http-nio-5000-exec-6] "GET /recruit/log/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log/users] from: 127.0.0.1 costs: 326ms
2023-03-07 00:31:22.269 [http-nio-5000-exec-7] "OPTIONS /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/log] from: 127.0.0.1 costs: 0ms
2023-03-07 00:31:22.380 [http-nio-5000-exec-4] "GET /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log] from: 127.0.0.1 costs: 87ms
2023-03-07 00:31:29.044 [http-nio-5000-exec-2] "OPTIONS /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/log] from: 127.0.0.1 costs: 0ms
2023-03-07 00:31:29.087 [http-nio-5000-exec-3] "GET /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log] from: 127.0.0.1 costs: 22ms
2023-03-07 00:31:49.417 [http-nio-5000-exec-8] "OPTIONS /recruit/category/page HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/category/page] from: 127.0.0.1 costs: 0ms
2023-03-07 00:31:49.486 [http-nio-5000-exec-9] "GET /recruit/category/page HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category/page] from: 127.0.0.1 costs: 42ms
2023-03-07 00:32:21.134 [http-nio-5000-exec-6] "GET /recruit/admin/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/users] from: 127.0.0.1 costs: 60ms
2023-03-07 00:32:21.206 [http-nio-5000-exec-7] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 15ms
2023-03-07 00:32:43.845 [http-nio-5000-exec-10] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 12ms
2023-03-07 00:33:14.644 [http-nio-5000-exec-3] "OPTIONS /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/register] from: 127.0.0.1 costs: 0ms
2023-03-07 00:33:15.913 [http-nio-5000-exec-5] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 1262ms
2023-03-07 00:33:52.011 [http-nio-5000-exec-9] "GET /recruit/admin/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/users] from: 127.0.0.1 costs: 63ms
2023-03-07 00:33:52.060 [http-nio-5000-exec-1] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 15ms
2023-03-07 00:33:55.939 [http-nio-5000-exec-7] "OPTIONS /recruit/admin/user/17 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/admin/user/17] from: 127.0.0.1 costs: 1ms
2023-03-07 00:33:55.979 [http-nio-5000-exec-4] "DELETE /recruit/admin/user/17 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [DELETE] -> [/recruit/admin/user/17] from: 127.0.0.1 costs: 31ms
2023-03-07 00:33:56.033 [http-nio-5000-exec-10] "GET /recruit/admin/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/users] from: 127.0.0.1 costs: 45ms
2023-03-07 00:38:29.700 [http-nio-5000-exec-3] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 301ms
2023-03-07 00:38:34.450 [http-nio-5000-exec-8] "OPTIONS /recruit/admin/permission HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/admin/permission] from: 127.0.0.1 costs: 2ms
